x, y
0.2802308049833925, 0.00000538286330805886
0.439118950721549, 0.000008633080588605508
0.559645403738678, 0.000011108280636557078
0.6861573690952582, 0.000013487277849372135
0.8464058585469263, 0.000016262774597656366
0.9893779828369968, 0.0000187190937153475
1.334225114212191, 0.000023486978152066413
1.1534354346864975, 0.000021001888093026044
1.5137904843957242, 0.000025593550513980878
1.748857878090531, 0.00002810651242245332
1.98066044687291, 0.00003008361554829622
2.2223935247639237, 0.00003221536248389127
2.5185403511954023, 0.00003427248479036174
2.8161835557117434, 0.00003592052027452273
3.1215807193951006, 0.00003740402193784278
3.4443902826114066, 0.000038739173434830824
3.7888293108725475, 0.00003983786375760482
4.1773434754514644, 0.000040923966793538524
4.588575380046025, 0.00004186531603080888
6.032308163195901, 0.000044541912668205116
4.9081201183499035, 0.00004249737764857494
5.263033793205084, 0.000043209458446968565
5.631006767709975, 0.00004395750292204873
6.502442950585515, 0.0000452252225252495
6.934216045254101, 0.00004590493601462523
7.414689444866403, 0.00004674648604909042
7.8785666511738635, 0.00004731291395690353
8.298776824277601, 0.00004773189079030179
8.720483375466202, 0.000048298318698114906
9.125321664607258, 0.00004875146102436539
9.517644791584008, 0.00004922168609704199
9.965197873329329, 0.00004975484760392004
10.354800312879055, 0.000050321275511733146
10.717467946901252, 0.00005071777504720232
11.1390384637185, 0.00005131297389636467
11.50687540385204, 0.00005176162076302934
11.810504120707833, 0.00005238469146162376
