x, y
0.6389534422364052, 0.00001746306230706986
0.7173092401346741, 0.000019753948512002877
0.8269529434437102, 0.000022132945724817934
0.9443506059197625, 0.0000245685857284143
1.038350356523415, 0.00002697545479066143
1.1743847278745765, 0.000029730272424850902
1.3010327276025075, 0.00003217310516378458
1.4433246800358224, 0.00003495849192315761
1.5981317946334441, 0.00003749932568106213
1.7253239318467801, 0.000039889111996883146
1.8716969154206298, 0.00004214223634129529
2.0375228140976955, 0.00004420745047502023
2.1909695849818056, 0.00004643450115383463
2.4018228605761056, 0.00004894656397038991
2.629408363846599, 0.00005160248149369137
2.872909888565178, 0.0000539796805226721
3.120220375681589, 0.00005598555458986424
3.331073651275889, 0.000057854766685647496
3.6439527053835605, 0.00005990379716486349
3.9424121161280086, 0.00006145832708963947
4.239783251901647, 0.00006297869152156322
4.531440944078537, 0.00006419786016123715
4.87615204108238, 0.00006547457068360956
5.238275537619172, 0.00006666946384152007
5.617811433688912, 0.00006774567686636497
5.9559928808679, 0.00006860520873917343
6.338657567478717, 0.00006947822699073936
6.727035697686283, 0.00007036742889681422
7.181934635484566, 0.00007134564090268829
7.645811841792026, 0.00007219528276440795
8.02221894732069, 0.00007290466628705007
8.367202113067236, 0.00007347648874636617
8.75884506818723, 0.00007417418407408517
9.214288143470917, 0.00007491683399766237
9.601714033079025, 0.00007554709743159408
10.012673868930884, 0.00007627626097641382
10.44091006994434, 0.00007693349716786046
10.933898631720949, 0.00007773009260646747
11.42947184655323, 0.00007861389996103935
11.817305839275392, 0.00007929631072616657
