x, y
0.09277544126149208, 6.014924925824917e-7
0.26064185550882524, 0.0000030659034375280965
0.4040220829129494, 0.0000051814667186142
0.5735209096164965, 0.00000711721161626757
0.7841021164680944, 0.000009270536757874546
1.0199857163910082, 0.00001136632001678305
1.2645755160803964, 0.000013237330296400635
1.5498395928037818, 0.000015048101417568256
1.865167265595774, 0.000016474960290106993
2.2075657782866474, 0.00001788293823238529
2.5770351308764017, 0.000018885425720022778
2.960652058086677, 0.000019787214912937932
3.3926972214979654, 0.000020543351215272576
3.814539807057917, 0.000021016273563700664
4.202509834151429, 0.00002153325141606977
4.598777957897362, 0.000021990889201906074
5.060206545520502, 0.000022515958881529656
5.504630836724746, 0.00002294392663409956
5.958033396438167, 0.000023353013456409027
6.428168183827781, 0.00002381784397758264
6.865926790835818, 0.00002416848982527647
7.269132667520661, 0.00002451643839721881
7.669481822407128, 0.000024856295141906673
8.134175234942695, 0.00002521053735726916
8.585945382199903, 0.000025555788653460004
9.04465328239602, 0.000025899241765816524
9.530159953748313, 0.0000262462912458417
9.99349302257037, 0.00002665357988431684
10.464716084930792, 0.000027138190427668056
10.950086721911736, 0.000027653370096202834
11.36281500459116, 0.000028169448856654777
11.770918118644644, 0.000028573141127461265
